"id","full_name","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","roster_status","games_played_current_season_flag","team_id","team_name","dleague_flag","nba_flag","games_played_flag","draft_year","draft_round","draft_number","greatest_75_flag","is_active"
76285,"Stan Brown",1929-06-27,"South Philadelphia HS (PA)","USA","South Philadelphia HS (PA)/USA","6-3",200,2,"14","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1628425,"Sterling Brown",1995-02-10,"Southern Methodist","USA","Southern Methodist/USA","6-5",219,6,"","Guard-Forward","Inactive","N",0,"","Y","Y","Y","2017","2","46","N","false"
2357,"Tierre Brown",1979-06-03,"McNeese State","USA","McNeese State/USA","6-2",189,5,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76268,"Tony Brown",1960-07-29,"Arkansas","USA","Arkansas/USA","6-6",185,7,"21","Forward","Inactive","N",1610612749,"Bucks","N","Y","Y","1982","4","82","N","false"
1630535,"Greg Brown III",2001-09-01,"Texas","USA","Texas/USA","6-7",206,4,"36","Forward","Inactive","N",1610612742,"Mavericks","Y","Y","Y","2021","2","43","N","false"
1629718,"Charlie Brown Jr.",1997-02-02,"St. Joseph's (PA)","USA","St. Joseph's (PA)/USA","6-6",199,5,"4","Guard","Inactive","Y",1610612752,"Knicks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
1630602,"Chaundee Brown Jr.",1998-12-04,"Michigan","USA","Michigan/USA","6-5",215,2,"38","Forward","Inactive","N",1610612737,"Hawks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1628972,"Troy Brown Jr.",1999-07-28,"Oregon","USA","Oregon/USA","6-7",215,7,"7","Guard-Forward","Inactive","N",1610612765,"Pistons","Y","Y","Y","2018","1","15","N","false"
76287,"Jim Browne",1930-01-01,"Tilden Tech HS (IL)","USA","Tilden Tech HS (IL)/USA","6-10",235,2,"","Center","Inactive","N",1610610027,"Nuggets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76288,"Stanley Brundy",1967-11-13,"DePaul","USA","DePaul/USA","6-6",210,1,"21","Forward","Inactive","N",1610612751,"Nets","N","Y","Y","1989","2","32","N","false"
1628973,"Jalen Brunson",1996-08-31,"Villanova","USA","Villanova/USA","6-2",190,6,"11","Guard","Active","Y",1610612752,"Knicks","N","Y","Y","2018","2","33","N","true"
1594,"Rick Brunson",1972-06-14,"Temple","USA","Temple/USA","6-4",190,9,"9","Guard","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1627852,"Nicolas Brussino",1993-03-02,"Penarol","Argentina","Penarol/Argentina","6-8",195,2,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629091,"Elijah Bryant",1995-04-19,"Brigham Young","USA","Brigham Young/USA","6-5",210,2,"3","Guard","Inactive","N",1610612749,"Bucks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76289,"Emmette Bryant",1938-11-04,"DePaul","USA","DePaul/USA","6-1",175,8,"7","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1964","7","53","N","false"
76290,"Joe Bryant",1954-10-19,"La Salle","USA","La Salle/USA","6-10",185,8,"22","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","1975","1","14","N","false"
977,"Kobe Bryant",1978-08-23,"Lower Merion HS (PA)","USA","Lower Merion HS (PA)/USA","6-6",212,20,"24","Forward-Guard","Inactive","N",1610612747,"Lakers","N","Y","Y","1996","1","13","Y","false"
95,"Mark Bryant",1965-04-25,"Seton Hall","USA","Seton Hall/USA","6-9",250,16,"9","Forward","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1988","1","21","N","false"
1628418,"Thomas Bryant",1997-07-31,"Indiana","USA","Indiana/USA","6-10",248,7,"3","Center-Forward","Active","Y",1610612754,"Pacers","Y","Y","Y","2017","2","42","N","true"
76291,"Wallace Bryant",1959-07-14,"San Francisco","USA","San Francisco/USA","7-0",245,3,"31","Center","Inactive","N",1610612742,"Mavericks","N","Y","Y","1982","2","30","N","false"
76292,"Torgeir Bryn",1964-08-08,"Texas State","Norway","Texas State/Norway","6-9",250,1,"12","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629783,"Shaq Buchanan",1997-01-30,"Murray State","USA","Murray State/USA","6-3",190,1,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76293,"Joe Buckhalter",1937-08-01,"Tennessee State","USA","Tennessee State/USA","6-7",210,2,"21","Forward","Inactive","N",1610612758,"Royals","N","Y","Y","1958","12","81","N","false"
76294,"Steve Bucknall",1966-03-17,"North Carolina","USA","North Carolina/USA","6-6",215,1,"24","Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76295,"Cleveland Buckner",1938-08-17,"Jackson State","USA","Jackson State/USA","6-9",210,2,"12","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1961","6","51","N","false"
1761,"Greg Buckner",1976-09-16,"Clemson","USA","Clemson/USA","6-4",210,11,"7","Guard","Inactive","N",1610612742,"Mavericks","N","Y","Y","1998","2","53","N","false"
76296,"Quinn Buckner",1954-08-20,"Indiana","USA","Indiana/USA","6-3",190,10,"25","Guard","Inactive","N",1610612749,"Bucks","N","Y","Y","1976","1","7","N","false"
76297,"Dave Budd",1938-10-28,"Wake Forest","USA","Wake Forest/USA","6-6",205,5,"10","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1960","2","10","N","false"
201978,"Chase Budinger",1988-05-22,"Arizona","USA","Arizona/USA","6-7",209,8,"10","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","2009","2","44","N","false"
76298,"Walter Budko",1925-06-30,"Columbia","USA","Columbia/USA","6-5",220,4,"19","Forward","Inactive","N",1610610024,"Bullets","N","Y","Y","1948","1","6","N","false"
146,"Jud Buechler",1968-06-19,"Arizona","USA","Arizona/USA","6-6",228,12,"30","Guard-Forward","Inactive","N",1610612741,"Bulls","N","Y","Y","1990","2","38","N","false"
1641723,"Kobe Bufkin",2003-09-21,"Michigan","USA","Michigan/USA","6-4",195,1,"4","Guard","Active","Y",1610612737,"Hawks","Y","Y","Y","2023","1","15","N","true"
1934,"Rodney Buford",1977-11-02,"Creighton","USA","Creighton/USA","6-5",195,6,"2","Forward-Guard","Inactive","N",1610612751,"Nets","N","Y","Y","1999","2","53","N","false"
672,"Matt Bullard",1967-06-05,"Iowa","USA","Iowa/USA","6-10",229,12,"50","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203493,"Reggie Bullock Jr.",1991-03-16,"North Carolina","USA","North Carolina/USA","6-6",205,12,"25","Guard-Forward","Inactive","N",1610612745,"Rockets","Y","Y","Y","2013","1","25","N","false"
76300,"Greg Bunch",1956-05-15,"California State-Fullerton","USA","California State-Fullerton/USA","6-6",190,1,"30","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1978","2","34","N","false"
76301,"Dick Bunt",1930-07-13,"New York University","USA","New York University/USA","6-0",170,1,"","Guard","Inactive","N",1610610024,"Bullets","N","Y","Y","1952",,,"N","false"
76302,"Bill Buntin",1942-05-05,"Michigan","USA","Michigan/USA","6-7",250,1,"17","Center","Inactive","N",1610612765,"Pistons","N","Y","Y","1965",,,"N","false"
76303,"Luther Burden",1953-02-28,"Utah","USA","Utah/USA","6-2",185,2,"14","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1975","2","26","N","false"
2469,"Pat Burke",1973-12-14,"Auburn","Ireland","Auburn/Ireland","6-11",250,4,"11","Center-Forward","Inactive","N",1610612756,"Suns","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
203504,"Trey Burke",1992-11-12,"Michigan","USA","Michigan/USA","6-0",185,10,"3","Guard","Inactive","N",1610612742,"Mavericks","Y","Y","Y","2013","1","9","N","false"
76304,"Roger Burkman",1958-05-22,"Louisville","USA","Louisville/USA","6-5",175,1,"21","Guard","Inactive","N",1610612741,"Bulls","N","Y","Y","1981","6","130","N","false"
202692,"Alec Burks",1991-07-20,"Colorado","USA","Colorado/USA","6-5",214,13,"18","Guard","Active","Y",1610612748,"Heat","Y","Y","Y","2011","1","12","N","true"
2766,"Antonio Burks",1980-02-25,"Memphis","USA","Memphis/USA","6-0",195,2,"1","Guard","Inactive","N",1610612763,"Grizzlies","N","Y","Y","2004","2","36","N","false"
101207,"Kevin Burleson",1979-04-09,"Minnesota","USA","Minnesota/USA","6-3",205,2,"12","Guard","Inactive","N",1610612766,"Bobcats","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76305,"Tom Burleson",1952-02-24,"North Carolina State","USA","North Carolina State/USA","7-2",225,7,"16","Center","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1974","1","3","N","false"
76306,"Jack Burmaster",1926-12-23,"Illinois","USA","Illinois/USA","6-3",190,1,"","Guard","Inactive","N",1610610033,"Redskins","N","Y","Y","1948",,,"N","false"
76307,"David Burns",1958-07-03,"St. Louis","USA","St. Louis/USA","6-2",180,1,"5","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1981","3","49","N","false"
76308,"Evers Burns",1971-08-24,"Maryland","USA","Maryland/USA","6-8",260,1,"53","Forward","Inactive","N",1610612758,"Kings","N","Y","Y","1993","2","31","N","false"
76309,"Jim Burns",1945-09-21,"Northwestern","USA","Northwestern/USA","6-3",195,1,"6","Guard","Inactive","N",1610612741,"Bulls","N","Y","Y","1967","4","34","N","false"
197,"Scott Burrell",1971-01-12,"Connecticut","USA","Connecticut/USA","6-7",218,8,"2","Guard","Inactive","N",1610612766,"Hornets","N","Y","Y","1993","1","20","N","false"
76311,"Art Burris",1924-04-07,"Tennessee","USA","Tennessee/USA","6-5",220,2,"15","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","1950","3",,"N","false"
675,"Junior Burrough",1973-01-18,"Virginia","USA","Virginia/USA","6-8",242,1,"5","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1995","2","33","N","false"
76313,"Bob Burrow",1934-06-29,"Kentucky","USA","Kentucky/USA","6-7",228,2,"50","Center","Inactive","N",1610612758,"Royals","N","Y","Y","1956",,,"N","false"
1629126,"Deonte Burton",1994-01-31,"Iowa State","USA","Iowa State/USA","6-4",240,4,"","Guard-Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76314,"Ed Burton",1939-08-13,"Michigan State","USA","Michigan State/USA","6-6",225,2,"34","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
416,"Willie Burton",1968-05-26,"Minnesota","USA","Minnesota/USA","6-8",210,8,"","Forward","Inactive","N",0,"","N","Y","Y","1990","1","9","N","false"
76316,"Steve Burtt",1962-11-05,"Iona","USA","Iona/USA","6-2",185,4,"15","Guard","Inactive","N",1610612744,"Warriors","N","Y","Y","1984","2","30","N","false"
76317,"Don Buse",1950-08-10,"Evansville","USA","Evansville/USA","6-4",190,9,"10","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","1972","3","34","N","false"
202221,"Brian Butch",1984-12-22,"Wisconsin","USA","Wisconsin/USA","6-11",240,1,"43","Center","Inactive","N",1610612743,"Nuggets","Y","N","Y","Undrafted","Undrafted","Undrafted","N","false"
76318,"Donnie Butcher",1936-02-08,"Pikeville","USA","Pikeville/USA","6-2",200,5,"24","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","1961","7","60","N","false"
76319,"Al Butler",1938-07-09,"Niagara","USA","Niagara/USA","6-2",175,4,"20","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1961","2","17","N","false"
2406,"Caron Butler",1980-03-13,"Connecticut","USA","Connecticut/USA","6-7",228,15,"31","Forward","Inactive","N",1610612764,"Wizards","N","Y","Y","2002","1","10","N","false"
202364,"Da'Sean Butler",1988-01-25,"West Virginia","USA","West Virginia/USA","6-7",230,1,"1","Forward","Inactive","N",1610612759,"Spurs","Y","N","N","2010","2","42","N","false"
76320,"Greg Butler",1966-03-11,"Stanford","USA","Stanford/USA","6-11",240,3,"45","Center","Inactive","N",1610612752,"Knicks","N","Y","Y","1988","2","37","N","false"
2866,"Jackie Butler",1985-03-10,"Coastal Christian Academy (VA)","USA","Coastal Christian Academy (VA)/USA","6-10",260,4,"45","Center","Inactive","N",1610612752,"Knicks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1630215,"Jared Butler",2000-08-25,"Baylor","USA","Baylor/USA","6-3",193,3,"4","Guard","Active","Y",1610612764,"Wizards","Y","Y","Y","2021","2","40","N","true"
202710,"Jimmy Butler",1989-09-14,"Marquette","USA","Marquette/USA","6-7",230,13,"22","Forward","Active","Y",1610612748,"Heat","N","Y","Y","2011","1","30","N","true"
348,"Mitchell Butler",1970-12-15,"UCLA","USA","UCLA/USA","6-5",210,9,"32","Guard","Inactive","N",1610612764,"Wizards","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2446,"Rasual Butler",1979-05-23,"La Salle","USA","La Salle/USA","6-7",215,14,"","Forward","Inactive","N",0,"","Y","Y","Y","2002","2","52","N","false"
1631219,"John Butler Jr.",2002-12-04,"Florida State","USA","Florida State/USA","7-0",190,2,"21","Forward","Inactive","N",1610612757,"Trail Blazers","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202779,"Dwight Buycks",1989-03-06,"Marquette","USA","Marquette/USA","6-3",190,3,"20","Guard","Inactive","N",1610612765,"Pistons","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1641824,"Matas Buzelis",2004-10-13,"NBA G League Ignite","USA","NBA G League Ignite/USA","6-10",209,0,"14","Forward","Active","Y",1610612741,"Bulls","Y","Y","Y","2024","1","11","N","true"
201182,"Derrick Byars",1984-04-25,"Vanderbilt","USA","Vanderbilt/USA","6-7",220,2,"34","Guard-Forward","Inactive","N",1610612759,"Spurs","Y","Y","Y","2007","2","42","N","false"
101115,"Andrew Bynum",1987-10-27,"No College","USA","St. Joseph HS (NJ)/USA","7-0",285,8,"17","Center","Inactive","N",1610612747,"Lakers","N","Y","Y","2005","1","10","N","false"
101198,"Will Bynum",1983-01-04,"Georgia Tech","USA","Georgia Tech/USA","6-0",185,9,"1","Guard","Inactive","N",1610612765,"Pistons","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76321,"Marty Byrnes",1956-04-30,"Syracuse","USA","Syracuse/USA","6-7",215,4,"11","Forward","Inactive","N",1610612754,"Pacers","N","Y","Y","1978","1","19","N","false"
76322,"Tommy Byrnes",1923-02-19,"Seton Hall","USA","Seton Hall/USA","6-3",175,5,"12","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76323,"Mike Bytzura",1922-06-18,"Long Island-Brooklyn","USA","Long Island-Brooklyn/USA","6-1",170,1,"","Forward","Inactive","N",1610610031,"Ironmen","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2560,"Zarko Cabarkapa",1981-05-21,"Buducnost","Serbia","Buducnost/Serbia","6-11",230,4,"11","Forward-Center","Inactive","N",1610612744,"Warriors","N","Y","Y","2003","1","17","N","false"
76324,"Barney Cable",1935-07-29,"Bradley","USA","Bradley/USA","6-7",175,6,"35","Forward","Inactive","N",1610612755,"Nationals","N","Y","Y","1958","2","10","N","false"
203998,"Bruno Caboclo",1995-09-21,"Pinheiros","Brazil","Pinheiros/Brazil","6-9",218,8,"","Forward","Inactive","N",0,"","Y","Y","Y","2014","1","20","N","false"
1629719,"Devontae Cacok",1996-10-08,"UNC-Wilmington","USA","North Carolina-Wilmington/USA","6-7",240,4,"18","Forward","Inactive","N",1610612759,"Spurs","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
679,"Jason Caffey",1973-06-12,"Alabama","USA","Alabama/USA","6-8",256,9,"35","Forward","Inactive","N",1610612741,"Bulls","N","Y","Y","1995","1","20","N","false"
262,"Michael Cage",1962-01-28,"San Diego State","USA","San Diego State/USA","6-9",224,15,"","Center","Inactive","N",0,"","N","Y","Y","1984","1","14","N","false"
1631288,"Jamal Cain",1999-03-20,"Oakland","USA","Oakland/USA","6-6",191,2,"8","Forward","Active","Y",1610612740,"Pelicans","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
76326,"Gerry Calabrese",1925-02-04,"St. John's (NY)","USA","St. John's (NY)/USA","6-1",175,2,"13","Guard","Inactive","N",1610612755,"Nationals","N","Y","Y","1950","2",,"N","false"
201979,"Nick Calathes",1989-02-07,"Florida","USA","Florida/USA","6-6",213,2,"12","Guard","Inactive","N",1610612763,"Grizzlies","N","Y","Y","2009","2","45","N","false"
101181,"Jose Calderon",1981-09-28,"Tau Ceramica","Spain","Tau Ceramica/Spain","6-3",200,15,"81","Guard","Inactive","N",1610612761,"Raptors","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
154,"Adrian Caldwell",1966-07-04,"Lamar","USA","Lamar/USA","6-8",265,6,"","Forward","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76328,"Jim Caldwell",1943-01-28,"Georgia Tech","USA","Georgia Tech/USA","6-10",240,1,"23","Center","Inactive","N",1610612752,"Knicks","N","Y","Y","1965","3","25","N","false"
76329,"Joe Caldwell",1941-11-01,"Arizona State","USA","Arizona State/USA","6-5",195,6,"27","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","1964","1","2","N","false"
203484,"Kentavious Caldwell-Pope",1993-02-18,"Georgia","USA","Georgia/USA","6-5",204,11,"3","Guard","Active","Y",1610612753,"Magic","N","Y","Y","2013","1","8","N","true"
76331,"Bill Calhoun",1927-11-04,"CC of San Francisco","USA","CC of San Francisco/USA","6-3",180,7,"3","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76330,"Corky Calhoun",1950-11-01,"Pennsylvania","USA","Pennsylvania/USA","6-7",210,8,"10","Forward","Inactive","N",1610612756,"Suns","N","Y","Y","1972","1","4","N","false"
76332,"Demetrius Calip",1969-11-18,"Michigan","USA","Michigan/USA","6-1",165,1,"7","Guard","Inactive","N",1610612747,"Lakers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76333,"Tom Callahan",1921-06-02,"Rockhurst","USA","Rockhurst/USA","6-1",180,1,"","Guard","Inactive","N",1610610032,"Steamrollers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76334,"Rick Calloway",1966-10-12,"Kansas","USA","Kansas/USA","6-6",180,1,"4","Guard","Inactive","N",1610612758,"Kings","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76335,"Ernie Calverley",1924-01-30,"Rhode Island","USA","Rhode Island/USA","5-10",145,3,"","Guard","Inactive","N",1610610032,"Steamrollers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76336,"Mack Calvin",1947-07-27,"Southern California","USA","Southern California/USA","6-0",165,4,"21","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1969","14","187","N","false"
1641739,"Toumani Camara",2000-05-08,"Dayton","Belgium","Dayton/Belgium","6-7",229,1,"33","Forward","Active","Y",1610612757,"Trail Blazers","N","Y","Y","2023","2","52","N","true"
76337,"Dexter Cambridge",1970-01-29,"Texas","USA","Texas/USA","6-7",224,1,"30","Forward","Inactive","N",1610612742,"Mavericks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
948,"Marcus Camby",1974-03-22,"Massachusetts","USA","Massachusetts/USA","6-11",240,18,"23","Center-Forward","Inactive","N",1610612743,"Nuggets","N","Y","Y","1996","1","2","N","false"
1630267,"Facundo Campazzo",1991-03-23,"Murcia","Argentina","Murcia/Argentina","5-10",195,3,"","Guard","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
922,"Elden Campbell",1968-07-23,"Clemson","USA","Clemson/USA","7-0",279,16,"41","Center-Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","1990","1","27","N","false"
76338,"Tony Campbell",1962-05-07,"Ohio State","USA","Ohio State/USA","6-7",215,11,"9","Forward","Inactive","N",1610612750,"Timberwolves","N","Y","Y","1984","1","20","N","false"
203477,"Isaiah Canaan",1991-05-21,"Murray State","USA","Murray State/USA","6-0",200,6,"","Guard","Inactive","N",0,"","Y","Y","Y","2013","2","34","N","false"
1629962,"Devin Cannady",1996-05-21,"Princeton","USA","Princeton/USA","6-2",183,3,"30","Guard","Inactive","N",1610612753,"Magic","Y","Y","Y","2019",,,"N","false"
